User,Site,Password Scheme,Mode,Success,Start Time,Submit Time,End Time,Time to submit (s),Time to login (s)
ipt406,wvacation,unknown;ImagePasstil,login,true,Tue Jul 26 2011 12:56:34 GMT-0400 (EDT),Tue Jul 26 2011 12:57:05 GMT-0400 (EDT),Tue Jul 26 2011 12:57:05 GMT-0400 (EDT),31,31
ipt406,wvacation,unknown;ImagePasstil,login,false,Thu Jul 28 2011 12:54:38 GMT-0400 (EDT),Thu Jul 28 2011 12:54:59 GMT-0400 (EDT),Thu Jul 28 2011 12:54:59 GMT-0400 (EDT),21,21
ipt406,wvacation,unknown;ImagePasstil,login,true,Thu Jul 28 2011 12:55:04 GMT-0400 (EDT),Thu Jul 28 2011 12:55:38 GMT-0400 (EDT),Thu Jul 28 2011 12:55:38 GMT-0400 (EDT),34,34
ipt406,wvacation,unknown;ImagePasstil,login,true,Sun Jul 31 2011 12:58:11 GMT-0400 (EDT),Sun Jul 31 2011 12:58:31 GMT-0400 (EDT),Sun Jul 31 2011 12:58:31 GMT-0400 (EDT),20,20
ipt406,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:27:44 GMT-0400 (EDT),Mon Aug 01 2011 15:28:01 GMT-0400 (EDT),Mon Aug 01 2011 15:28:01 GMT-0400 (EDT),17,17
ipt411,studentlife,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 13:43:41 GMT-0400 (EDT),Mon Jul 25 2011 13:44:13 GMT-0400 (EDT),Mon Jul 25 2011 13:44:13 GMT-0400 (EDT),32,32
ipt411,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:45:42 GMT-0400 (EDT),Mon Jul 25 2011 13:46:18 GMT-0400 (EDT),Mon Jul 25 2011 13:46:18 GMT-0400 (EDT),36,36
ipt411,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:46:29 GMT-0400 (EDT),Mon Jul 25 2011 13:46:55 GMT-0400 (EDT),Mon Jul 25 2011 13:46:55 GMT-0400 (EDT),26,26
ipt411,studentlife,unknown;ImagePasstil,login,false,Wed Jul 27 2011 13:39:30 GMT-0400 (EDT),Wed Jul 27 2011 13:40:31 GMT-0400 (EDT),Wed Jul 27 2011 13:40:31 GMT-0400 (EDT),61,61
ipt411,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:42:06 GMT-0400 (EDT),Wed Jul 27 2011 13:42:33 GMT-0400 (EDT),Wed Jul 27 2011 13:42:33 GMT-0400 (EDT),27,27
ipt411,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:00:59 GMT-0400 (EDT),Fri Jul 29 2011 13:01:32 GMT-0400 (EDT),Fri Jul 29 2011 13:01:32 GMT-0400 (EDT),33,33
ipt411,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:01:59 GMT-0400 (EDT),Fri Jul 29 2011 13:02:32 GMT-0400 (EDT),Fri Jul 29 2011 13:02:32 GMT-0400 (EDT),33,33
ipt411,studentlife,unknown;ImagePasstil,login,true,Fri Jul 29 2011 13:09:01 GMT-0400 (EDT),Fri Jul 29 2011 13:09:27 GMT-0400 (EDT),Fri Jul 29 2011 13:09:27 GMT-0400 (EDT),26,26
ipt411,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 12:53:00 GMT-0400 (EDT),Mon Aug 01 2011 12:53:31 GMT-0400 (EDT),Mon Aug 01 2011 12:53:32 GMT-0400 (EDT),31,32
ipt411,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 10:39:14 GMT-0400 (EDT),Tue Aug 02 2011 10:39:44 GMT-0400 (EDT),Tue Aug 02 2011 10:39:44 GMT-0400 (EDT),30,30
ipt411,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:48:39 GMT-0400 (EDT),Mon Jul 25 2011 13:49:08 GMT-0400 (EDT),Mon Jul 25 2011 13:49:10 GMT-0400 (EDT),29,31
ipt411,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:49:20 GMT-0400 (EDT),Mon Jul 25 2011 13:49:46 GMT-0400 (EDT),Mon Jul 25 2011 13:49:46 GMT-0400 (EDT),26,26
ipt411,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:51:10 GMT-0400 (EDT),Wed Jul 27 2011 13:51:40 GMT-0400 (EDT),Wed Jul 27 2011 13:51:41 GMT-0400 (EDT),30,31
ipt411,voteforyou,unknown;ImagePasstil,login,true,Fri Jul 29 2011 13:12:41 GMT-0400 (EDT),Fri Jul 29 2011 13:13:02 GMT-0400 (EDT),Fri Jul 29 2011 13:13:03 GMT-0400 (EDT),21,22
ipt411,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 13:05:06 GMT-0400 (EDT),Mon Aug 01 2011 13:05:34 GMT-0400 (EDT),Mon Aug 01 2011 13:05:34 GMT-0400 (EDT),28,28
ipt411,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 10:36:47 GMT-0400 (EDT),Tue Aug 02 2011 10:37:19 GMT-0400 (EDT),Tue Aug 02 2011 10:37:20 GMT-0400 (EDT),32,33
ipt411,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:39:18 GMT-0400 (EDT),Mon Jul 25 2011 13:39:34 GMT-0400 (EDT),Mon Jul 25 2011 13:39:37 GMT-0400 (EDT),16,19
ipt411,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 13:40:53 GMT-0400 (EDT),Mon Jul 25 2011 13:41:10 GMT-0400 (EDT),Mon Jul 25 2011 13:41:13 GMT-0400 (EDT),17,20
ipt411,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:47:14 GMT-0400 (EDT),Wed Jul 27 2011 13:47:41 GMT-0400 (EDT),Wed Jul 27 2011 13:47:41 GMT-0400 (EDT),27,27
ipt411,wvacation,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:05:02 GMT-0400 (EDT),Fri Jul 29 2011 13:05:32 GMT-0400 (EDT),Fri Jul 29 2011 13:05:33 GMT-0400 (EDT),30,31
ipt411,wvacation,unknown;ImagePasstil,login,true,Fri Jul 29 2011 13:05:44 GMT-0400 (EDT),Fri Jul 29 2011 13:06:05 GMT-0400 (EDT),Fri Jul 29 2011 13:06:05 GMT-0400 (EDT),21,21
ipt411,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 13:00:55 GMT-0400 (EDT),Mon Aug 01 2011 13:01:22 GMT-0400 (EDT),Mon Aug 01 2011 13:01:22 GMT-0400 (EDT),27,27
ipt411,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 10:43:20 GMT-0400 (EDT),Tue Aug 02 2011 10:43:41 GMT-0400 (EDT),Tue Aug 02 2011 10:43:41 GMT-0400 (EDT),21,21
ipt413,studentlife,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:24:27 GMT-0400 (EDT),Mon Jul 25 2011 14:24:33 GMT-0400 (EDT),Mon Jul 25 2011 14:24:34 GMT-0400 (EDT),6,7
ipt413,studentlife,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:36:13 GMT-0400 (EDT),Mon Jul 25 2011 14:36:28 GMT-0400 (EDT),Mon Jul 25 2011 14:36:28 GMT-0400 (EDT),15,15
ipt413,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:44:48 GMT-0400 (EDT),Mon Jul 25 2011 14:45:04 GMT-0400 (EDT),Mon Jul 25 2011 14:45:05 GMT-0400 (EDT),16,17
ipt413,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:45:31 GMT-0400 (EDT),Mon Jul 25 2011 14:45:58 GMT-0400 (EDT),Mon Jul 25 2011 14:45:58 GMT-0400 (EDT),27,27
ipt413,studentlife,unknown;ImagePasstil,login,true,Mon Jul 25 2011 15:02:20 GMT-0400 (EDT),Mon Jul 25 2011 15:02:38 GMT-0400 (EDT),Mon Jul 25 2011 15:02:39 GMT-0400 (EDT),18,19
ipt413,studentlife,unknown;ImagePasstil,login,false,Wed Jul 27 2011 08:17:59 GMT-0400 (EDT),Wed Jul 27 2011 08:18:36 GMT-0400 (EDT),Wed Jul 27 2011 08:18:36 GMT-0400 (EDT),37,37
ipt413,studentlife,unknown;ImagePasstil,login,false,Wed Jul 27 2011 08:18:42 GMT-0400 (EDT),Wed Jul 27 2011 08:19:21 GMT-0400 (EDT),Wed Jul 27 2011 08:19:22 GMT-0400 (EDT),39,40
ipt413,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 08:22:57 GMT-0400 (EDT),Wed Jul 27 2011 08:23:28 GMT-0400 (EDT),Wed Jul 27 2011 08:23:28 GMT-0400 (EDT),31,31
ipt413,studentlife,testpasstiles;ImageP,enter,false,Wed Jul 27 2011 08:24:53 GMT-0400 (EDT),Wed Jul 27 2011 08:25:31 GMT-0400 (EDT),Wed Jul 27 2011 08:25:32 GMT-0400 (EDT),38,39
ipt413,studentlife,unknown;ImagePasstil,login,false,Wed Jul 27 2011 08:49:14 GMT-0400 (EDT),Wed Jul 27 2011 08:50:03 GMT-0400 (EDT),Wed Jul 27 2011 08:50:04 GMT-0400 (EDT),49,50
ipt413,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:13:06 GMT-0400 (EDT),Fri Jul 29 2011 13:13:50 GMT-0400 (EDT),Fri Jul 29 2011 13:13:50 GMT-0400 (EDT),44,44
ipt413,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:13:57 GMT-0400 (EDT),Fri Jul 29 2011 13:14:23 GMT-0400 (EDT),Fri Jul 29 2011 13:14:23 GMT-0400 (EDT),26,26
ipt413,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:22:47 GMT-0400 (EDT),Fri Jul 29 2011 13:23:18 GMT-0400 (EDT),Fri Jul 29 2011 13:23:19 GMT-0400 (EDT),31,32
ipt413,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 13:50:40 GMT-0400 (EDT),Fri Jul 29 2011 13:50:54 GMT-0400 (EDT),Fri Jul 29 2011 13:50:55 GMT-0400 (EDT),14,15
ipt413,studentlife,unknown;ImagePasstil,login,false,Mon Aug 01 2011 14:07:58 GMT-0400 (EDT),Mon Aug 01 2011 14:08:20 GMT-0400 (EDT),Mon Aug 01 2011 14:08:21 GMT-0400 (EDT),22,23
ipt413,studentlife,unknown;ImagePasstil,login,false,Mon Aug 01 2011 15:32:09 GMT-0400 (EDT),Mon Aug 01 2011 15:32:21 GMT-0400 (EDT),Mon Aug 01 2011 15:32:47 GMT-0400 (EDT),12,38
ipt413,voteforyou,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:51:28 GMT-0400 (EDT),Mon Jul 25 2011 14:52:03 GMT-0400 (EDT),Mon Jul 25 2011 14:52:03 GMT-0400 (EDT),35,35
ipt413,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:52:17 GMT-0400 (EDT),Mon Jul 25 2011 14:52:56 GMT-0400 (EDT),Mon Jul 25 2011 14:52:56 GMT-0400 (EDT),39,39
ipt413,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:53:11 GMT-0400 (EDT),Mon Jul 25 2011 14:53:39 GMT-0400 (EDT),Mon Jul 25 2011 14:53:39 GMT-0400 (EDT),28,28
ipt413,voteforyou,unknown;ImagePasstil,login,true,Mon Jul 25 2011 15:14:11 GMT-0400 (EDT),Mon Jul 25 2011 15:14:48 GMT-0400 (EDT),Mon Jul 25 2011 15:14:48 GMT-0400 (EDT),37,37
ipt413,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 08:55:33 GMT-0400 (EDT),Wed Jul 27 2011 08:55:55 GMT-0400 (EDT),Wed Jul 27 2011 08:55:55 GMT-0400 (EDT),22,22
ipt413,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 08:57:28 GMT-0400 (EDT),Wed Jul 27 2011 08:57:45 GMT-0400 (EDT),Wed Jul 27 2011 08:57:46 GMT-0400 (EDT),17,18
ipt413,voteforyou,unknown;ImagePasstil,login,true,Fri Jul 29 2011 13:30:48 GMT-0400 (EDT),Fri Jul 29 2011 13:31:30 GMT-0400 (EDT),Fri Jul 29 2011 13:31:41 GMT-0400 (EDT),42,53
ipt413,voteforyou,testpasstiles;ImageP,enter,true,Fri Jul 29 2011 13:32:25 GMT-0400 (EDT),Fri Jul 29 2011 13:33:09 GMT-0400 (EDT),Fri Jul 29 2011 13:33:14 GMT-0400 (EDT),44,49
ipt413,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 14:29:26 GMT-0400 (EDT),Mon Aug 01 2011 14:29:55 GMT-0400 (EDT),Mon Aug 01 2011 14:29:56 GMT-0400 (EDT),29,30
ipt413,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:30:12 GMT-0400 (EDT),Mon Aug 01 2011 15:30:48 GMT-0400 (EDT),Mon Aug 01 2011 15:30:49 GMT-0400 (EDT),36,37
ipt413,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:19:04 GMT-0400 (EDT),Mon Jul 25 2011 14:19:20 GMT-0400 (EDT),Mon Jul 25 2011 14:19:21 GMT-0400 (EDT),16,17
ipt413,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:21:36 GMT-0400 (EDT),Mon Jul 25 2011 14:21:52 GMT-0400 (EDT),Mon Jul 25 2011 14:21:53 GMT-0400 (EDT),16,17
ipt413,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:22:04 GMT-0400 (EDT),Mon Jul 25 2011 14:22:24 GMT-0400 (EDT),Mon Jul 25 2011 14:22:24 GMT-0400 (EDT),20,20
ipt413,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:40:30 GMT-0400 (EDT),Mon Jul 25 2011 14:40:49 GMT-0400 (EDT),Mon Jul 25 2011 14:40:50 GMT-0400 (EDT),19,20
ipt413,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 14:41:31 GMT-0400 (EDT),Mon Jul 25 2011 14:41:55 GMT-0400 (EDT),Mon Jul 25 2011 14:41:55 GMT-0400 (EDT),24,24
ipt413,wvacation,unknown;ImagePasstil,login,false,Mon Jul 25 2011 14:42:01 GMT-0400 (EDT),Mon Jul 25 2011 14:42:15 GMT-0400 (EDT),Mon Jul 25 2011 14:42:16 GMT-0400 (EDT),14,15
ipt413,wvacation,unknown;ImagePasstil,login,true,Mon Jul 25 2011 14:59:59 GMT-0400 (EDT),Mon Jul 25 2011 15:00:44 GMT-0400 (EDT),Mon Jul 25 2011 15:00:45 GMT-0400 (EDT),45,46
ipt413,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 15:00:55 GMT-0400 (EDT),Mon Jul 25 2011 15:01:36 GMT-0400 (EDT),Mon Jul 25 2011 15:01:36 GMT-0400 (EDT),41,41
ipt413,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 08:51:55 GMT-0400 (EDT),Wed Jul 27 2011 08:52:40 GMT-0400 (EDT),Wed Jul 27 2011 08:52:40 GMT-0400 (EDT),45,45
ipt413,wvacation,unknown;ImagePasstil,login,true,Fri Jul 29 2011 13:39:33 GMT-0400 (EDT),Fri Jul 29 2011 13:40:39 GMT-0400 (EDT),Fri Jul 29 2011 13:40:43 GMT-0400 (EDT),66,70
ipt413,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 14:21:00 GMT-0400 (EDT),Mon Aug 01 2011 14:21:45 GMT-0400 (EDT),Mon Aug 01 2011 14:21:45 GMT-0400 (EDT),45,45
ipt413,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:42:21 GMT-0400 (EDT),Mon Aug 01 2011 15:43:02 GMT-0400 (EDT),Mon Aug 01 2011 15:43:09 GMT-0400 (EDT),41,48
ipt414,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:20:24 GMT-0400 (EDT),Mon Jul 25 2011 14:20:40 GMT-0400 (EDT),Mon Jul 25 2011 14:20:40 GMT-0400 (EDT),16,16
ipt414,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:20:58 GMT-0400 (EDT),Mon Jul 25 2011 14:21:07 GMT-0400 (EDT),Mon Jul 25 2011 14:21:07 GMT-0400 (EDT),9,9
ipt414,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 16:33:11 GMT-0400 (EDT),Wed Jul 27 2011 16:33:30 GMT-0400 (EDT),Wed Jul 27 2011 16:33:31 GMT-0400 (EDT),19,20
ipt414,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 16:33:34 GMT-0400 (EDT),Wed Jul 27 2011 16:33:54 GMT-0400 (EDT),Wed Jul 27 2011 16:33:55 GMT-0400 (EDT),20,21
ipt414,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 16:36:35 GMT-0400 (EDT),Wed Jul 27 2011 16:36:51 GMT-0400 (EDT),Wed Jul 27 2011 16:36:51 GMT-0400 (EDT),16,16
ipt414,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 16:37:01 GMT-0400 (EDT),Wed Jul 27 2011 16:37:15 GMT-0400 (EDT),Wed Jul 27 2011 16:37:15 GMT-0400 (EDT),14,14
ipt414,studentlife,unknown;ImagePasstil,login,true,Thu Jul 28 2011 18:05:17 GMT-0400 (EDT),Thu Jul 28 2011 18:05:44 GMT-0400 (EDT),Thu Jul 28 2011 18:05:44 GMT-0400 (EDT),27,27
ipt414,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:38:54 GMT-0400 (EDT),Mon Aug 01 2011 15:39:28 GMT-0400 (EDT),Mon Aug 01 2011 15:39:29 GMT-0400 (EDT),34,35
ipt414,studentlife,testpasstiles;ImageP,enter,true,Mon Aug 01 2011 15:39:35 GMT-0400 (EDT),Mon Aug 01 2011 15:39:45 GMT-0400 (EDT),Mon Aug 01 2011 15:39:46 GMT-0400 (EDT),10,11
ipt414,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 16:38:22 GMT-0400 (EDT),Mon Aug 01 2011 16:39:12 GMT-0400 (EDT),Mon Aug 01 2011 16:39:13 GMT-0400 (EDT),50,51
ipt414,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:24:15 GMT-0400 (EDT),Mon Jul 25 2011 14:24:23 GMT-0400 (EDT),Mon Jul 25 2011 14:24:24 GMT-0400 (EDT),8,9
ipt414,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:24:40 GMT-0400 (EDT),Mon Jul 25 2011 14:24:51 GMT-0400 (EDT),Mon Jul 25 2011 14:24:51 GMT-0400 (EDT),11,11
ipt414,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 16:42:59 GMT-0400 (EDT),Wed Jul 27 2011 16:43:17 GMT-0400 (EDT),Wed Jul 27 2011 16:43:18 GMT-0400 (EDT),18,19
ipt414,voteforyou,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 16:43:26 GMT-0400 (EDT),Wed Jul 27 2011 16:43:51 GMT-0400 (EDT),Wed Jul 27 2011 16:43:51 GMT-0400 (EDT),25,25
ipt414,voteforyou,unknown;ImagePasstil,login,false,Thu Jul 28 2011 18:07:34 GMT-0400 (EDT),Thu Jul 28 2011 18:09:21 GMT-0400 (EDT),Thu Jul 28 2011 18:09:21 GMT-0400 (EDT),107,107
ipt414,voteforyou,unknown;ImagePasstil,login,true,Thu Jul 28 2011 18:10:16 GMT-0400 (EDT),Thu Jul 28 2011 18:10:36 GMT-0400 (EDT),Thu Jul 28 2011 18:10:37 GMT-0400 (EDT),20,21
ipt414,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:42:23 GMT-0400 (EDT),Mon Aug 01 2011 15:42:35 GMT-0400 (EDT),Mon Aug 01 2011 15:42:36 GMT-0400 (EDT),12,13
ipt414,voteforyou,testpasstiles;ImageP,enter,true,Mon Aug 01 2011 15:42:42 GMT-0400 (EDT),Mon Aug 01 2011 15:42:54 GMT-0400 (EDT),Mon Aug 01 2011 15:42:55 GMT-0400 (EDT),12,13
ipt414,voteforyou,unknown;ImagePasstil,login,false,Mon Aug 01 2011 16:36:24 GMT-0400 (EDT),Mon Aug 01 2011 16:37:03 GMT-0400 (EDT),Mon Aug 01 2011 16:37:03 GMT-0400 (EDT),39,39
ipt414,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 16:37:08 GMT-0400 (EDT),Mon Aug 01 2011 16:37:33 GMT-0400 (EDT),Mon Aug 01 2011 16:37:33 GMT-0400 (EDT),25,25
ipt414,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:12:22 GMT-0400 (EDT),Mon Jul 25 2011 14:12:33 GMT-0400 (EDT),Mon Jul 25 2011 14:12:34 GMT-0400 (EDT),11,12
ipt414,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:13:56 GMT-0400 (EDT),Mon Jul 25 2011 14:14:06 GMT-0400 (EDT),Mon Jul 25 2011 14:14:07 GMT-0400 (EDT),10,11
ipt414,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 14:14:46 GMT-0400 (EDT),Mon Jul 25 2011 14:14:55 GMT-0400 (EDT),Mon Jul 25 2011 14:14:56 GMT-0400 (EDT),9,10
ipt414,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 16:39:59 GMT-0400 (EDT),Wed Jul 27 2011 16:40:28 GMT-0400 (EDT),Wed Jul 27 2011 16:40:29 GMT-0400 (EDT),29,30
ipt414,wvacation,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 16:40:35 GMT-0400 (EDT),Wed Jul 27 2011 16:40:59 GMT-0400 (EDT),Wed Jul 27 2011 16:40:59 GMT-0400 (EDT),24,24
ipt414,wvacation,unknown;ImagePasstil,login,true,Thu Jul 28 2011 18:11:16 GMT-0400 (EDT),Thu Jul 28 2011 18:11:49 GMT-0400 (EDT),Thu Jul 28 2011 18:11:50 GMT-0400 (EDT),33,34
ipt414,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 15:25:31 GMT-0400 (EDT),Mon Aug 01 2011 15:27:43 GMT-0400 (EDT),Mon Aug 01 2011 15:27:43 GMT-0400 (EDT),132,132
ipt414,wvacation,unknown;ImagePasstil,login,false,Mon Aug 01 2011 16:40:16 GMT-0400 (EDT),Mon Aug 01 2011 16:40:43 GMT-0400 (EDT),Mon Aug 01 2011 16:40:44 GMT-0400 (EDT),27,28
ipt414,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 16:40:50 GMT-0400 (EDT),Mon Aug 01 2011 16:41:07 GMT-0400 (EDT),Mon Aug 01 2011 16:41:08 GMT-0400 (EDT),17,18
ipt419,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:27:24 GMT-0400 (EDT),Mon Jul 25 2011 16:27:50 GMT-0400 (EDT),Mon Jul 25 2011 16:27:50 GMT-0400 (EDT),26,26
ipt419,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:28:07 GMT-0400 (EDT),Mon Jul 25 2011 16:28:22 GMT-0400 (EDT),Mon Jul 25 2011 16:28:22 GMT-0400 (EDT),15,15
ipt419,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:47:57 GMT-0400 (EDT),Wed Jul 27 2011 13:48:15 GMT-0400 (EDT),Wed Jul 27 2011 13:48:15 GMT-0400 (EDT),18,18
ipt419,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:48:29 GMT-0400 (EDT),Wed Jul 27 2011 13:48:47 GMT-0400 (EDT),Wed Jul 27 2011 13:48:47 GMT-0400 (EDT),18,18
ipt419,studentlife,unknown;ImagePasstil,login,false,Fri Jul 29 2011 10:24:58 GMT-0400 (EDT),Fri Jul 29 2011 10:25:41 GMT-0400 (EDT),Fri Jul 29 2011 10:25:41 GMT-0400 (EDT),43,43
ipt419,studentlife,unknown;ImagePasstil,login,true,Fri Jul 29 2011 10:34:38 GMT-0400 (EDT),Fri Jul 29 2011 10:35:05 GMT-0400 (EDT),Fri Jul 29 2011 10:35:05 GMT-0400 (EDT),27,27
ipt419,studentlife,testpasstiles;ImageP,enter,true,Fri Jul 29 2011 10:35:15 GMT-0400 (EDT),Fri Jul 29 2011 10:35:30 GMT-0400 (EDT),Fri Jul 29 2011 10:35:30 GMT-0400 (EDT),15,15
ipt419,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 12:56:35 GMT-0400 (EDT),Mon Aug 01 2011 12:57:10 GMT-0400 (EDT),Mon Aug 01 2011 12:57:10 GMT-0400 (EDT),35,35
ipt419,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 17:04:10 GMT-0400 (EDT),Mon Aug 01 2011 17:04:31 GMT-0400 (EDT),Mon Aug 01 2011 17:04:31 GMT-0400 (EDT),21,21
ipt419,voteforyou,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 16:34:56 GMT-0400 (EDT),Mon Jul 25 2011 16:35:56 GMT-0400 (EDT),Mon Jul 25 2011 16:35:56 GMT-0400 (EDT),60,60
ipt419,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:36:08 GMT-0400 (EDT),Mon Jul 25 2011 16:36:25 GMT-0400 (EDT),Mon Jul 25 2011 16:36:25 GMT-0400 (EDT),17,17
ipt419,voteforyou,unknown;ImagePasstil,login,true,Mon Jul 25 2011 16:36:46 GMT-0400 (EDT),Mon Jul 25 2011 16:37:02 GMT-0400 (EDT),Mon Jul 25 2011 16:37:02 GMT-0400 (EDT),16,16
ipt419,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:56:58 GMT-0400 (EDT),Wed Jul 27 2011 13:57:21 GMT-0400 (EDT),Wed Jul 27 2011 13:57:22 GMT-0400 (EDT),23,24
ipt419,voteforyou,unknown;ImagePasstil,login,true,Fri Jul 29 2011 10:26:24 GMT-0400 (EDT),Fri Jul 29 2011 10:26:50 GMT-0400 (EDT),Fri Jul 29 2011 10:26:50 GMT-0400 (EDT),26,26
ipt419,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 13:01:55 GMT-0400 (EDT),Mon Aug 01 2011 13:02:08 GMT-0400 (EDT),Mon Aug 01 2011 13:02:08 GMT-0400 (EDT),13,13
ipt419,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 17:03:09 GMT-0400 (EDT),Mon Aug 01 2011 17:03:30 GMT-0400 (EDT),Mon Aug 01 2011 17:03:30 GMT-0400 (EDT),21,21
ipt419,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:22:59 GMT-0400 (EDT),Mon Jul 25 2011 16:24:07 GMT-0400 (EDT),Mon Jul 25 2011 16:24:07 GMT-0400 (EDT),68,68
ipt419,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:39:11 GMT-0400 (EDT),Mon Jul 25 2011 16:39:34 GMT-0400 (EDT),Mon Jul 25 2011 16:39:35 GMT-0400 (EDT),23,24
ipt419,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 16:39:41 GMT-0400 (EDT),Mon Jul 25 2011 16:40:07 GMT-0400 (EDT),Mon Jul 25 2011 16:40:07 GMT-0400 (EDT),26,26
ipt419,wvacation,unknown;ImagePasstil,login,false,Wed Jul 27 2011 13:52:58 GMT-0400 (EDT),Wed Jul 27 2011 13:53:29 GMT-0400 (EDT),Wed Jul 27 2011 13:53:29 GMT-0400 (EDT),31,31
